ApplicantID,xgb_prediction
Apcnt_1132788,1
Apcnt_1132796,0
Apcnt_1132800,0
Apcnt_1132824,0
Apcnt_1132840,0
Apcnt_1132848,0
Apcnt_1132864,0
Apcnt_1132868,0
Apcnt_1132884,0
Apcnt_1132896,0
Apcnt_1132916,0
Apcnt_1132928,0
Apcnt_1132932,0
Apcnt_1132960,0
Apcnt_1132972,0
Apcnt_1132980,0
Apcnt_1132992,0
Apcnt_1133040,0
Apcnt_1133052,0
Apcnt_1133072,0
Apcnt_1133076,0
Apcnt_1133088,0
Apcnt_1133112,0
Apcnt_1133116,0
Apcnt_1133144,0
Apcnt_1133148,1
Apcnt_1133172,0
Apcnt_1133184,0
Apcnt_1133188,1
Apcnt_1133212,0
Apcnt_1133216,0
Apcnt_1133224,0
Apcnt_1133240,1
Apcnt_1133256,0
Apcnt_1133272,0
Apcnt_1133280,0
Apcnt_1133300,0
Apcnt_1133316,0
Apcnt_1133320,0
Apcnt_1133332,0
Apcnt_1133340,0
Apcnt_1133356,0
Apcnt_1133388,0
Apcnt_1133392,0
Apcnt_1133396,0
Apcnt_1133424,0
Apcnt_1133436,1
Apcnt_1133444,1
Apcnt_1133456,0
Apcnt_1133468,0
Apcnt_1133472,0
Apcnt_1133480,0
Apcnt_1133500,0
Apcnt_1133516,0
Apcnt_1133540,0
Apcnt_1133548,0
Apcnt_1133568,0
Apcnt_1133592,1
Apcnt_1133604,0
Apcnt_1133612,0
Apcnt_1133632,0
Apcnt_1133636,0
Apcnt_1133668,0
Apcnt_1133680,0
Apcnt_1133688,0
Apcnt_1133692,0
Apcnt_1133744,0
Apcnt_1133748,0
Apcnt_1133756,0
Apcnt_1133796,0
Apcnt_1133812,1
Apcnt_1133820,0
Apcnt_1133836,1
Apcnt_1133852,0
Apcnt_1133860,0
Apcnt_1133884,1
Apcnt_1133932,0
Apcnt_1133948,0
Apcnt_1133952,0
Apcnt_1133956,0
Apcnt_1133996,0
Apcnt_1134004,0
Apcnt_1134036,0
Apcnt_1134044,0
Apcnt_1134048,1
Apcnt_1134056,1
Apcnt_1134060,0
Apcnt_1134064,0
Apcnt_1134088,0
Apcnt_1134092,0
Apcnt_1134100,0
Apcnt_1134112,0
Apcnt_1134120,0
Apcnt_1134124,0
Apcnt_1134128,0
Apcnt_1134132,0
Apcnt_1134148,0
Apcnt_1134156,0
Apcnt_1134168,0
Apcnt_1134176,0
Apcnt_1134184,0
Apcnt_1134204,0
Apcnt_1134220,0
Apcnt_1134228,0
Apcnt_1134236,0
Apcnt_1134252,0
Apcnt_1134272,0
Apcnt_1134296,0
Apcnt_1134300,0
Apcnt_1134316,0
Apcnt_1134328,0
Apcnt_1134336,0
Apcnt_1134356,1
Apcnt_1134360,0
Apcnt_1134364,0
Apcnt_1134376,0
Apcnt_1134396,0
Apcnt_1134404,0
Apcnt_1134416,0
Apcnt_1134428,0
Apcnt_1134432,0
Apcnt_1134436,0
Apcnt_1134440,0
Apcnt_1134464,0
Apcnt_1134468,1
Apcnt_1134476,0
Apcnt_1134480,0
Apcnt_1134484,0
Apcnt_1134488,0
Apcnt_1134504,0
Apcnt_1134552,0
Apcnt_1134560,1
Apcnt_1134576,0
Apcnt_1134596,0
Apcnt_1134600,0
Apcnt_1134620,0
Apcnt_1134624,1
Apcnt_1134648,0
Apcnt_1134652,1
Apcnt_1134668,1
Apcnt_1134672,0
Apcnt_1134676,0
Apcnt_1134680,0
Apcnt_1134688,0
Apcnt_1134692,0
Apcnt_1134700,0
Apcnt_1134712,0
Apcnt_1134728,1
Apcnt_1134736,0
Apcnt_1134744,0
Apcnt_1134792,0
Apcnt_1134804,1
Apcnt_1134816,0
Apcnt_1134820,0
Apcnt_1134828,0
Apcnt_1134832,1
Apcnt_1134844,0
Apcnt_1134848,0
Apcnt_1134852,0
Apcnt_1134864,0
Apcnt_1134880,0
Apcnt_1134888,0
Apcnt_1134892,0
Apcnt_1134912,0
Apcnt_1134920,1
Apcnt_1134924,0
Apcnt_1134928,0
Apcnt_1134960,0
Apcnt_1134988,0
Apcnt_1135004,0
Apcnt_1135008,0
Apcnt_1135016,0
Apcnt_1135020,0
Apcnt_1135056,0
Apcnt_1135064,0
Apcnt_1135076,0
Apcnt_1135092,0
Apcnt_1135108,1
Apcnt_1135128,0
Apcnt_1135136,0
Apcnt_1135144,0
Apcnt_1135152,0
Apcnt_1135156,0
Apcnt_1135164,0
Apcnt_1135176,1
Apcnt_1135180,0
Apcnt_1135192,1
Apcnt_1135264,0
Apcnt_1135272,1
Apcnt_1135292,0
Apcnt_1135300,0
Apcnt_1135324,1
Apcnt_1135332,1
Apcnt_1135348,0
Apcnt_1135356,0
Apcnt_1135364,0
Apcnt_1135384,0
Apcnt_1135400,0
Apcnt_1135404,0
Apcnt_1135420,0
Apcnt_1135428,0
Apcnt_1135436,0
Apcnt_1135516,0
Apcnt_1135524,0
Apcnt_1135528,0
Apcnt_1135532,0
Apcnt_1135544,0
Apcnt_1135548,0
Apcnt_1135564,0
Apcnt_1135568,0
Apcnt_1135600,0
Apcnt_1135616,1
Apcnt_1135668,0
Apcnt_1135680,0
Apcnt_1135684,0
Apcnt_1135692,1
Apcnt_1135696,0
Apcnt_1135700,1
Apcnt_1135704,0
Apcnt_1135708,0
Apcnt_1135716,0
Apcnt_1135720,0
Apcnt_1135724,0
Apcnt_1135740,0
Apcnt_1135744,0
Apcnt_1135748,0
Apcnt_1135780,1
Apcnt_1135792,1
Apcnt_1135816,0
Apcnt_1135832,0
Apcnt_1135840,1
Apcnt_1135872,1
Apcnt_1135876,0
Apcnt_1135884,0
Apcnt_1135888,0
Apcnt_1135904,1
Apcnt_1135908,0
Apcnt_1135944,0
Apcnt_1135948,0
Apcnt_1135956,0
Apcnt_1135968,0
Apcnt_1135972,0
Apcnt_1135976,0
Apcnt_1135980,0
Apcnt_1135988,1
Apcnt_1135992,0
Apcnt_1136008,1
Apcnt_1136016,0
Apcnt_1136028,1
Apcnt_1136032,0
Apcnt_1136036,0
Apcnt_1136044,0
Apcnt_1136052,0
Apcnt_1136060,0
Apcnt_1136064,0
Apcnt_1136068,0
Apcnt_1136084,0
Apcnt_1136112,0
Apcnt_1136124,0
Apcnt_1136136,0
Apcnt_1136140,0
Apcnt_1136152,1
Apcnt_1136156,0
Apcnt_1136164,0
Apcnt_1136180,0
Apcnt_1136188,0
Apcnt_1136204,0
Apcnt_1136216,0
Apcnt_1136232,0
Apcnt_1136244,0
Apcnt_1136256,0
Apcnt_1136264,0
Apcnt_1136272,0
Apcnt_1136312,0
Apcnt_1136324,1
Apcnt_1136344,0
Apcnt_1136368,0
Apcnt_1136388,0
Apcnt_1136396,0
Apcnt_1136404,0
Apcnt_1136412,0
Apcnt_1136424,0
Apcnt_1136432,0
Apcnt_1136460,0
Apcnt_1136488,0
Apcnt_1136504,0
Apcnt_1136512,1
Apcnt_1136524,0
Apcnt_1136560,0
Apcnt_1136572,1
Apcnt_1136580,0
Apcnt_1136584,0
Apcnt_1136632,0
Apcnt_1136660,0
Apcnt_1136664,0
Apcnt_1136668,0
Apcnt_1136672,0
Apcnt_1136692,0
Apcnt_1136700,0
Apcnt_1136712,0
Apcnt_1136716,0
Apcnt_1136736,0
Apcnt_1136740,0
Apcnt_1136748,0
Apcnt_1136752,0
Apcnt_1136756,0
Apcnt_1136760,0
Apcnt_1136764,0
Apcnt_1136780,0
Apcnt_1136796,0
Apcnt_1136800,0
Apcnt_1136808,0
Apcnt_1136812,0
Apcnt_1136820,0
Apcnt_1136840,1
Apcnt_1136844,0
Apcnt_1136864,0
Apcnt_1136872,0
Apcnt_1136876,0
Apcnt_1136892,0
Apcnt_1136896,1
Apcnt_1136912,0
Apcnt_1136916,0
Apcnt_1136920,0
Apcnt_1136932,0
Apcnt_1136956,0
Apcnt_1136960,0
Apcnt_1136964,0
Apcnt_1136984,0
Apcnt_1136996,0
Apcnt_1137000,0
Apcnt_1137012,1
Apcnt_1137016,0
Apcnt_1137024,1
Apcnt_1137060,0
Apcnt_1137104,0
Apcnt_1137112,0
Apcnt_1137120,0
Apcnt_1137132,1
Apcnt_1137148,0
Apcnt_1137152,1
Apcnt_1137156,0
Apcnt_1137164,0
Apcnt_1137176,0
Apcnt_1137180,0
Apcnt_1137212,0
Apcnt_1137216,0
Apcnt_1137240,0
Apcnt_1137268,0
Apcnt_1137276,0
Apcnt_1137316,0
Apcnt_1137324,1
Apcnt_1137332,0
Apcnt_1137356,0
Apcnt_1137384,0
Apcnt_1137420,0
Apcnt_1137432,0
Apcnt_1137444,0
Apcnt_1137452,0
Apcnt_1137480,0
Apcnt_1137504,0
Apcnt_1137512,0
Apcnt_1137528,0
Apcnt_1137536,0
Apcnt_1137548,0
Apcnt_1137552,0
Apcnt_1137556,0
Apcnt_1137560,0
Apcnt_1137580,1
Apcnt_1137596,1
Apcnt_1137600,0
Apcnt_1137612,0
Apcnt_1137620,0
Apcnt_1137624,0
Apcnt_1137628,0
Apcnt_1137636,0
Apcnt_1137652,0
Apcnt_1137672,0
Apcnt_1137684,0
Apcnt_1137688,0
Apcnt_1137696,0
Apcnt_1137700,0
Apcnt_1137736,1
Apcnt_1137752,0
Apcnt_1137756,0
Apcnt_1137760,0
Apcnt_1137764,0
Apcnt_1137768,0
Apcnt_1137780,0
Apcnt_1137796,0
Apcnt_1137804,0
Apcnt_1137808,0
Apcnt_1137812,0
Apcnt_1137832,0
Apcnt_1137844,0
Apcnt_1137860,0
Apcnt_1137864,1
Apcnt_1137884,0
Apcnt_1137896,0
Apcnt_1137904,0
Apcnt_1137924,0
Apcnt_1137928,1
Apcnt_1137932,0
Apcnt_1137952,0
Apcnt_1137980,1
Apcnt_1137988,1
Apcnt_1138000,0
Apcnt_1138016,0
Apcnt_1138020,1
Apcnt_1138028,1
Apcnt_1138048,0
Apcnt_1138052,0
Apcnt_1138084,0
Apcnt_1138092,0
Apcnt_1138096,0
Apcnt_1138108,1
Apcnt_1138120,0
Apcnt_1138140,0
Apcnt_1138152,1
Apcnt_1138156,0
Apcnt_1138160,0
Apcnt_1138192,1
Apcnt_1138196,0
Apcnt_1138216,0
Apcnt_1138240,0
Apcnt_1138252,0
Apcnt_1138260,0
Apcnt_1138264,0
Apcnt_1138268,0
Apcnt_1138272,0
Apcnt_1138280,0
Apcnt_1138312,1
Apcnt_1138324,0
Apcnt_1138352,0
Apcnt_1138368,0
Apcnt_1138372,0
Apcnt_1138376,0
Apcnt_1138408,0
Apcnt_1138416,0
Apcnt_1138424,0
Apcnt_1138436,1
Apcnt_1138440,0
Apcnt_1138444,0
Apcnt_1138448,0
Apcnt_1138456,0
Apcnt_1138472,0
Apcnt_1138500,0
Apcnt_1138508,0
Apcnt_1138536,0
Apcnt_1138572,0
Apcnt_1138584,0
Apcnt_1138592,0
Apcnt_1138596,0
Apcnt_1138600,0
Apcnt_1138604,0
Apcnt_1138636,0
Apcnt_1138640,0
Apcnt_1138664,0
Apcnt_1138672,0
Apcnt_1138688,0
Apcnt_1138696,0
Apcnt_1138704,0
Apcnt_1138716,1
Apcnt_1138720,0
Apcnt_1138728,0
Apcnt_1138732,0
Apcnt_1138740,0
Apcnt_1138756,0
Apcnt_1138760,0
Apcnt_1138780,0
Apcnt_1138792,0
Apcnt_1138808,0
Apcnt_1138824,0
Apcnt_1138840,0
Apcnt_1138848,0
Apcnt_1138856,0
Apcnt_1138860,0
Apcnt_1138876,0
Apcnt_1138896,0
Apcnt_1138908,0
Apcnt_1138936,0
Apcnt_1138952,0
Apcnt_1138964,1
Apcnt_1138996,0
Apcnt_1139000,0
Apcnt_1139012,0
Apcnt_1139024,0
Apcnt_1139028,0
Apcnt_1139068,1
Apcnt_1139072,1
Apcnt_1139084,0
Apcnt_1139092,0
Apcnt_1139096,0
Apcnt_1139112,0
Apcnt_1139132,0
Apcnt_1139136,0
Apcnt_1139160,0
Apcnt_1139180,0
Apcnt_1139188,1
Apcnt_1139196,0
Apcnt_1139216,0
Apcnt_1139220,0
Apcnt_1139248,0
Apcnt_1139260,0
Apcnt_1139280,0
Apcnt_1139288,0
Apcnt_1139296,0
Apcnt_1139336,0
Apcnt_1139340,0
Apcnt_1139344,0
Apcnt_1139348,0
Apcnt_1139352,0
Apcnt_1139356,1
Apcnt_1139384,1
Apcnt_1139388,1
Apcnt_1139428,0
Apcnt_1139436,1
Apcnt_1139440,0
Apcnt_1139444,0
Apcnt_1139448,0
Apcnt_1139464,0
Apcnt_1139468,0
Apcnt_1139480,0
Apcnt_1139484,0
Apcnt_1139504,0
Apcnt_1139544,0
Apcnt_1139568,0
Apcnt_1139572,0
Apcnt_1139592,1
Apcnt_1139596,0
Apcnt_1139612,0
Apcnt_1139624,0
Apcnt_1139632,0
Apcnt_1139636,0
Apcnt_1139656,0
Apcnt_1139684,0
Apcnt_1139688,0
Apcnt_1139692,0
Apcnt_1139704,0
Apcnt_1139712,0
Apcnt_1139728,1
Apcnt_1139732,0
Apcnt_1139736,0
Apcnt_1139740,0
Apcnt_1139752,0
Apcnt_1139756,0
Apcnt_1139788,0
Apcnt_1139820,0
Apcnt_1139824,0
Apcnt_1139828,1
Apcnt_1139832,0
Apcnt_1139836,0
Apcnt_1139844,0
Apcnt_1139848,0
Apcnt_1139856,0
Apcnt_1139864,0
Apcnt_1139888,0
Apcnt_1139908,1
Apcnt_1139912,0
Apcnt_1139916,0
Apcnt_1139924,1
Apcnt_1139928,1
Apcnt_1139948,0
Apcnt_1139952,0
Apcnt_1139964,1
Apcnt_1139972,0
Apcnt_1139980,0
Apcnt_1139984,0
Apcnt_1139992,0
Apcnt_1140000,1
Apcnt_1140004,1
Apcnt_1140016,0
Apcnt_1140024,0
Apcnt_1140040,0
Apcnt_1140068,0
Apcnt_1140080,0
Apcnt_1140088,1
Apcnt_1140096,0
Apcnt_1140112,0
Apcnt_1140120,0
Apcnt_1140124,0
Apcnt_1140144,0
Apcnt_1140148,0
Apcnt_1140156,0
Apcnt_1140168,0
Apcnt_1140172,0
Apcnt_1140176,0
Apcnt_1140196,1
Apcnt_1140220,0
Apcnt_1140224,1
Apcnt_1140228,0
Apcnt_1140236,0
Apcnt_1140240,0
Apcnt_1140260,0
Apcnt_1140268,0
Apcnt_1140272,0
Apcnt_1140284,0
Apcnt_1140296,0
Apcnt_1140308,0
Apcnt_1140336,0
Apcnt_1140340,0
Apcnt_1140344,0
Apcnt_1140352,0
Apcnt_1140360,0
Apcnt_1140376,0
Apcnt_1140396,1
Apcnt_1140400,0
Apcnt_1140416,0
Apcnt_1140468,0
Apcnt_1140472,0
Apcnt_1140484,0
Apcnt_1140504,0
Apcnt_1140520,0
Apcnt_1140536,0
Apcnt_1140544,0
Apcnt_1140548,0
Apcnt_1140564,0
Apcnt_1140568,0
Apcnt_1140572,1
Apcnt_1140576,0
Apcnt_1140604,0
Apcnt_1140624,0
Apcnt_1140632,0
Apcnt_1140636,0
Apcnt_1140640,1
Apcnt_1140648,0
Apcnt_1140656,0
Apcnt_1140668,0
Apcnt_1140676,0
Apcnt_1140696,0
Apcnt_1140704,0
Apcnt_1140708,0
Apcnt_1140712,0
Apcnt_1140720,0
Apcnt_1140728,0
Apcnt_1140744,0
Apcnt_1140752,0
Apcnt_1140780,0
Apcnt_1140808,0
Apcnt_1140816,0
Apcnt_1140820,1
Apcnt_1140844,0
Apcnt_1140860,1
Apcnt_1140868,0
Apcnt_1140884,0
Apcnt_1140892,0
Apcnt_1140900,0
Apcnt_1140908,0
Apcnt_1140912,0
Apcnt_1140924,0
Apcnt_1140932,0
Apcnt_1140948,1
Apcnt_1140956,0
Apcnt_1140964,0
Apcnt_1140976,0
Apcnt_1140980,0
Apcnt_1140992,0
Apcnt_1140996,0
Apcnt_1141000,0
Apcnt_1141016,0
Apcnt_1141036,0
Apcnt_1141040,1
Apcnt_1141060,1
Apcnt_1141072,0
Apcnt_1141116,0
Apcnt_1141132,0
Apcnt_1141208,0
Apcnt_1141212,0
Apcnt_1141216,0
Apcnt_1141220,0
Apcnt_1141224,0
Apcnt_1141248,0
Apcnt_1141252,0
Apcnt_1141268,0
Apcnt_1141272,1
Apcnt_1141284,0
Apcnt_1141292,0
Apcnt_1141296,1
Apcnt_1141300,0
Apcnt_1141316,1
Apcnt_1141320,1
Apcnt_1141328,0
Apcnt_1141336,0
Apcnt_1141340,1
Apcnt_1141360,0
Apcnt_1141368,0
Apcnt_1141412,0
Apcnt_1141420,0
Apcnt_1141428,0
Apcnt_1141432,0
Apcnt_1141436,0
Apcnt_1141440,0
Apcnt_1141464,0
Apcnt_1141488,0
Apcnt_1141500,0
Apcnt_1141508,0
Apcnt_1141524,0
Apcnt_1141536,0
Apcnt_1141540,0
Apcnt_1141552,0
Apcnt_1141564,0
Apcnt_1141568,0
Apcnt_1141576,1
Apcnt_1141584,0
Apcnt_1141588,0
Apcnt_1141596,0
Apcnt_1141600,0
Apcnt_1141604,0
Apcnt_1141608,0
Apcnt_1141620,0
Apcnt_1141660,0
Apcnt_1141672,0
Apcnt_1141692,0
Apcnt_1141712,0
Apcnt_1141716,0
Apcnt_1141740,0
Apcnt_1141744,1
Apcnt_1141748,0
Apcnt_1141756,0
Apcnt_1141820,0
Apcnt_1141824,0
Apcnt_1141840,0
Apcnt_1141860,0
Apcnt_1141884,0
Apcnt_1141892,1
Apcnt_1141900,0
Apcnt_1141948,0
Apcnt_1141964,0
Apcnt_1141972,0
Apcnt_1141976,0
Apcnt_1141984,0
Apcnt_1142008,0
Apcnt_1142012,0
Apcnt_1142028,0
Apcnt_1142036,0
Apcnt_1142076,0
Apcnt_1142080,0
Apcnt_1142084,1
Apcnt_1142112,0
Apcnt_1142156,0
Apcnt_1142168,1
Apcnt_1142188,0
Apcnt_1142204,1
Apcnt_1142216,1
Apcnt_1142220,0
Apcnt_1142228,0
Apcnt_1142232,0
Apcnt_1142240,0
Apcnt_1142248,1
Apcnt_1142252,1
Apcnt_1142256,0
Apcnt_1142280,0
Apcnt_1142288,0
Apcnt_1142296,0
Apcnt_1142312,0
Apcnt_1142320,0
Apcnt_1142348,0
Apcnt_1142356,0
Apcnt_1142364,0
Apcnt_1142368,0
Apcnt_1142380,0
Apcnt_1142384,0
Apcnt_1142392,0
Apcnt_1142408,1
Apcnt_1142416,0
Apcnt_1142420,1
Apcnt_1142424,0
Apcnt_1142456,0
Apcnt_1142464,0
Apcnt_1142488,0
Apcnt_1142500,1
Apcnt_1142504,0
Apcnt_1142540,1
Apcnt_1142544,0
Apcnt_1142548,1
Apcnt_1142556,0
Apcnt_1142584,0
Apcnt_1142596,0
Apcnt_1142620,0
Apcnt_1142628,0
Apcnt_1142632,0
Apcnt_1142636,0
Apcnt_1142640,0
Apcnt_1142644,1
Apcnt_1142648,1
Apcnt_1142664,0
Apcnt_1142676,1
Apcnt_1142684,0
Apcnt_1142692,0
Apcnt_1142696,0
Apcnt_1142700,0
Apcnt_1142712,0
Apcnt_1142748,0
Apcnt_1142768,0
Apcnt_1142776,0
Apcnt_1142780,0
Apcnt_1142792,0
Apcnt_1142816,1
Apcnt_1142828,0
Apcnt_1142840,0
Apcnt_1142844,0
Apcnt_1142852,1
Apcnt_1142856,0
Apcnt_1142872,0
Apcnt_1142876,0
Apcnt_1142904,0
Apcnt_1142908,0
Apcnt_1142916,0
Apcnt_1142924,0
Apcnt_1142940,0
Apcnt_1142944,0
Apcnt_1142956,0
Apcnt_1142960,0
Apcnt_1142984,1
Apcnt_1143008,0
Apcnt_1143024,1
Apcnt_1143032,1
Apcnt_1143056,0
Apcnt_1143128,0
Apcnt_1143136,0
Apcnt_1143140,0
Apcnt_1143156,1
Apcnt_1143180,0
Apcnt_1143200,0
Apcnt_1143204,1
Apcnt_1143216,0
Apcnt_1143304,0
Apcnt_1143336,0
Apcnt_1143344,0
Apcnt_1143372,0
Apcnt_1143384,1
Apcnt_1143392,0
Apcnt_1143400,0
Apcnt_1143404,0
Apcnt_1143456,0
Apcnt_1143472,0
Apcnt_1143480,0
Apcnt_1143500,0
Apcnt_1143508,1
Apcnt_1143520,0
Apcnt_1143556,0
Apcnt_1143644,0
Apcnt_1143656,0
Apcnt_1143664,0
Apcnt_1143668,0
Apcnt_1143672,0
Apcnt_1143684,0
Apcnt_1143688,0
Apcnt_1143700,0
Apcnt_1143708,0
Apcnt_1143736,0
Apcnt_1143748,0
Apcnt_1143784,0
Apcnt_1143796,0
Apcnt_1143812,0
Apcnt_1143828,0
Apcnt_1143832,0
Apcnt_1143848,0
Apcnt_1143856,1
Apcnt_1143860,0
Apcnt_1143872,0
Apcnt_1143884,0
Apcnt_1143888,0
Apcnt_1143912,0
Apcnt_1143916,0
Apcnt_1143920,0
Apcnt_1143928,0
Apcnt_1143968,0
Apcnt_1143984,0
Apcnt_1143996,0
Apcnt_1144000,0
Apcnt_1144024,0
Apcnt_1144028,0
Apcnt_1144044,0
Apcnt_1144076,0
Apcnt_1144088,0
Apcnt_1144116,0
Apcnt_1144128,0
Apcnt_1144172,0
Apcnt_1144176,0
Apcnt_1144180,0
Apcnt_1144188,0
Apcnt_1144192,0
Apcnt_1144200,0
Apcnt_1144204,0
Apcnt_1144212,0
Apcnt_1144236,0
Apcnt_1144244,0
Apcnt_1144252,0
Apcnt_1144272,0
Apcnt_1144280,0
Apcnt_1144284,0
Apcnt_1144292,0
Apcnt_1144300,0
Apcnt_1144336,0
Apcnt_1144356,0
Apcnt_1144376,0
Apcnt_1144396,0
Apcnt_1144424,0
Apcnt_1144428,0
Apcnt_1144432,1
Apcnt_1144448,1
Apcnt_1144472,0
Apcnt_1144488,0
Apcnt_1144500,0
Apcnt_1144516,1
Apcnt_1144524,1
Apcnt_1144532,0
Apcnt_1144580,0
Apcnt_1144584,0
Apcnt_1144600,0
Apcnt_1144608,0
Apcnt_1144624,0
Apcnt_1144640,0
Apcnt_1144648,0
Apcnt_1144684,0
Apcnt_1144712,0
Apcnt_1144764,0
Apcnt_1144792,0
Apcnt_1144796,0
Apcnt_1144808,0
Apcnt_1144828,0
Apcnt_1144836,0
Apcnt_1144888,0
Apcnt_1144892,0
Apcnt_1144920,0
Apcnt_1144924,0
Apcnt_1144992,0
Apcnt_1144996,0
Apcnt_1145000,0
Apcnt_1145008,1
Apcnt_1145016,1
Apcnt_1145020,0
Apcnt_1145052,0
Apcnt_1145072,0
Apcnt_1145100,0
Apcnt_1145120,0
Apcnt_1145140,0
Apcnt_1145152,0
Apcnt_1145156,0
Apcnt_1145160,0
Apcnt_1145172,0
Apcnt_1145176,0
Apcnt_1145180,0
Apcnt_1145192,0
Apcnt_1145204,0
Apcnt_1145208,0
Apcnt_1145216,0
Apcnt_1145236,1
Apcnt_1145248,0
Apcnt_1145256,0
Apcnt_1145260,0
Apcnt_1145268,0
Apcnt_1145276,0
Apcnt_1145340,0
Apcnt_1145360,0
Apcnt_1145372,1
Apcnt_1145384,0
Apcnt_1145392,0
Apcnt_1145416,0
Apcnt_1145420,0
Apcnt_1145436,0
Apcnt_1145440,0
Apcnt_1145464,0
Apcnt_1145480,1
Apcnt_1145484,0
Apcnt_1145492,0
Apcnt_1145508,0
Apcnt_1145512,0
Apcnt_1145516,1
Apcnt_1145520,0
Apcnt_1145524,0
Apcnt_1145528,0
Apcnt_1145548,0
Apcnt_1145564,0
Apcnt_1145588,0
Apcnt_1145596,0
Apcnt_1145604,0
Apcnt_1145608,0
Apcnt_1145616,0
Apcnt_1145672,1
Apcnt_1145692,0
Apcnt_1145732,1
Apcnt_1145736,1
Apcnt_1145740,0
Apcnt_1145744,0
Apcnt_1145756,0
Apcnt_1145800,0
Apcnt_1145812,0
Apcnt_1145840,0
Apcnt_1145844,0
Apcnt_1145848,1
Apcnt_1145856,0
Apcnt_1145864,0
Apcnt_1145872,0
Apcnt_1145884,0
Apcnt_1145908,0
Apcnt_1145920,0
Apcnt_1145932,0
Apcnt_1145936,0
Apcnt_1145944,0
Apcnt_1145948,0
Apcnt_1145960,1
Apcnt_1145984,0
Apcnt_1145988,0
Apcnt_1145992,0
Apcnt_1146004,0
Apcnt_1146036,0
Apcnt_1146044,0
Apcnt_1146056,0
Apcnt_1146060,0
Apcnt_1146072,0
Apcnt_1146088,0
Apcnt_1146100,0
Apcnt_1146116,0
Apcnt_1146120,0
Apcnt_1146128,0
Apcnt_1146132,0
Apcnt_1146144,1
Apcnt_1146148,0
Apcnt_1146156,0
Apcnt_1146164,0
Apcnt_1146176,0
Apcnt_1146268,0
Apcnt_1146272,0
Apcnt_1146280,0
Apcnt_1146288,1
Apcnt_1146304,0
Apcnt_1146308,0
Apcnt_1146356,0
Apcnt_1146360,1
Apcnt_1146396,1
Apcnt_1146400,0
Apcnt_1146444,0
Apcnt_1146456,1
Apcnt_1146464,1
Apcnt_1146476,1
Apcnt_1146484,0
Apcnt_1146500,0
Apcnt_1146504,1
Apcnt_1146524,1
Apcnt_1146528,0
Apcnt_1146532,0
Apcnt_1146544,0
Apcnt_1146592,1
Apcnt_1146632,0
Apcnt_1146684,1
Apcnt_1146696,0
Apcnt_1146700,0
Apcnt_1146708,0
Apcnt_1146712,0
Apcnt_1146716,0
Apcnt_1146720,0
Apcnt_1146724,0
Apcnt_1146732,0
Apcnt_1146740,0
Apcnt_1146760,0
Apcnt_1146784,0
Apcnt_1146792,0
Apcnt_1146804,0
Apcnt_1146824,1
Apcnt_1146832,0
Apcnt_1146840,0
Apcnt_1146864,0
Apcnt_1146868,1
Apcnt_1146880,0
Apcnt_1146892,0
Apcnt_1146900,0
Apcnt_1146904,0
Apcnt_1146960,0
Apcnt_1146968,1
Apcnt_1146976,0
Apcnt_1146984,0
Apcnt_1147008,0
Apcnt_1147020,0
Apcnt_1147040,0
Apcnt_1147044,0
Apcnt_1147048,0
Apcnt_1147064,1
Apcnt_1147088,0
Apcnt_1147092,0
Apcnt_1147108,0
Apcnt_1147124,1
Apcnt_1147128,0
Apcnt_1147136,0
Apcnt_1147148,0
Apcnt_1147156,1
Apcnt_1147168,0
Apcnt_1147172,0
Apcnt_1147176,0
Apcnt_1147180,0
Apcnt_1147188,0
Apcnt_1147192,0
Apcnt_1147196,0
Apcnt_1147248,0
Apcnt_1147252,0
Apcnt_1147272,0
Apcnt_1147276,0
Apcnt_1147280,0
Apcnt_1147340,0
Apcnt_1147344,0
Apcnt_1147356,0
Apcnt_1147368,0
Apcnt_1147384,0
Apcnt_1147392,0
Apcnt_1147412,1
Apcnt_1147416,0
Apcnt_1147420,0
Apcnt_1147428,0
Apcnt_1147444,0
Apcnt_1147456,0
Apcnt_1147460,0
Apcnt_1147464,0
Apcnt_1147472,0
Apcnt_1147484,0
Apcnt_1147492,0
Apcnt_1147496,0
Apcnt_1147520,0
Apcnt_1147536,0
Apcnt_1147540,0
Apcnt_1147556,0
Apcnt_1147596,0
Apcnt_1147608,0
Apcnt_1147612,1
Apcnt_1147624,1
Apcnt_1147676,0
Apcnt_1147716,0
Apcnt_1147724,0
Apcnt_1147728,0
Apcnt_1147740,0
Apcnt_1147748,0
Apcnt_1147752,0
Apcnt_1147780,0
Apcnt_1147824,0
Apcnt_1147828,0
Apcnt_1147832,0
Apcnt_1147844,0
Apcnt_1147864,0
Apcnt_1147872,0
Apcnt_1147908,0
Apcnt_1147932,0
Apcnt_1147940,0
Apcnt_1147944,0
Apcnt_1147968,0
Apcnt_1147972,0
Apcnt_1147976,1
Apcnt_1148004,0
Apcnt_1148008,0
Apcnt_1148028,0
Apcnt_1148032,0
Apcnt_1148040,0
Apcnt_1148052,0
Apcnt_1148084,0
Apcnt_1148088,1
Apcnt_1148112,0
Apcnt_1148144,0
Apcnt_1148148,1
Apcnt_1148152,1
Apcnt_1148156,0
Apcnt_1148176,0
Apcnt_1148196,0
Apcnt_1148224,0
Apcnt_1148244,0
Apcnt_1148252,0
Apcnt_1148264,0
